datetime,option_symbol,action,order_size
2024-01-02T17:44:02.301216625Z,SPX   240119C04550000,S,15
2024-01-02T16:33:13.577660914Z,SPX   240119C04550000,B,15
2024-01-02T21:05:06.832552627Z,SPX   240119P04700000,S,50
2024-01-02T17:42:10.881606675Z,SPX   240119P04700000,B,50
2024-01-02T20:30:09.142249732Z,SPX   240119C04700000,S,50
2024-01-02T20:06:10.248028374Z,SPX   240119C04700000,B,50
2024-01-02T19:50:56.624234336Z,SPX   240315P05600000,S,50
2024-01-02T14:37:44.298968579Z,SPX   240315P05600000,B,50
2024-01-02T16:34:30.159855702Z,SPX   240119C04300000,S,50
2024-01-02T15:51:07.013292980Z,SPX   240119C04300000,B,50
2024-01-02T21:12:34.543985649Z,SPX   240315P04700000,S,50
2024-01-02T17:40:57.087500414Z,SPX   240315P04700000,B,50
2024-01-02T20:03:30.891553541Z,SPX   240315P04125000,S,50
2024-01-02T19:31:34.353377223Z,SPX   240315P04125000,B,50
2024-01-02T20:46:20.159655870Z,SPX   240315C04500000,S,50
2024-01-02T20:39:59.116059894Z,SPX   240315C04500000,B,50
2024-01-02T20:28:15.562621168Z,SPX   240315P04175000,S,50
2024-01-02T17:38:54.281601171Z,SPX   240315P04175000,B,50
2024-01-02T20:13:13.888651942Z,SPX   240315P04300000,S,50
2024-01-02T17:39:14.172161677Z,SPX   240315P04300000,B,50
2024-01-02T20:53:26.239196272Z,SPX   240315P04650000,S,50
2024-01-02T18:47:27.742461792Z,SPX   240315P04650000,B,50
2024-01-02T20:47:36.233813916Z,SPX   240216C04750000,S,50
2024-01-02T20:12:24.288057726Z,SPX   240216C04750000,B,50
2024-01-02T18:19:47.848503058Z,SPX   240216P04700000,S,50
2024-01-02T17:14:19.245813626Z,SPX   240216P04700000,B,50
2024-01-02T20:31:19.357704048Z,SPX   240315C04850000,S,50
2024-01-02T20:14:56.416325866Z,SPX   240315C04850000,B,50
2024-01-02T16:05:55.591005506Z,SPX   240119C04575000,S,42
2024-01-02T15:37:37.504256601Z,SPX   240119C04575000,B,42
2024-01-02T18:00:39.850809027Z,SPX   240216P04575000,S,50
2024-01-02T17:40:03.825201592Z,SPX   240216P04575000,B,50
2024-01-02T20:19:12.088205780Z,SPX   240216C04700000,S,50
2024-01-02T20:12:59.405069626Z,SPX   240216C04700000,B,50
2024-01-02T19:42:10.073594180Z,SPX   240419P04350000,S,50
2024-01-02T18:43:50.222212217Z,SPX   240419P04350000,B,50
2024-01-02T21:03:10.200292326Z,SPX   240315P04775000,S,50
2024-01-02T17:46:19.703075840Z,SPX   240315P04775000,B,50
2024-01-02T19:57:47.879305939Z,SPX   240517P04325000,S,50
2024-01-02T18:52:45.578765094Z,SPX   240517P04325000,B,50
2024-01-02T20:18:38.975050128Z,SPX   240517P04450000,S,50
2024-01-02T18:41:20.498047760Z,SPX   240517P04450000,B,50
2024-01-02T18:35:40.328839038Z,SPX   240621C04775000,S,1
2024-01-02T18:10:05.461659205Z,SPX   240621C04775000,B,1
2024-01-02T20:05:39.244911932Z,SPX   240621P04825000,S,12
2024-01-02T19:05:39.390134844Z,SPX   240621P04825000,B,12
2024-01-02T14:53:33.741368788Z,SPX   240621P04850000,S,50
2024-01-02T14:51:52.296307066Z,SPX   240621P04850000,B,50
2024-01-02T20:18:17.958003375Z,SPX   240719P04300000,S,50
2024-01-02T18:44:18.703981741Z,SPX   240719P04300000,B,50
2024-01-02T20:25:54.624692515Z,SPX   240920P04300000,S,25
2024-01-02T17:16:49.804401169Z,SPX   240920P04300000,B,25
2024-01-02T19:15:12.889087589Z,SPX   240920P04100000,S,50
2024-01-02T17:38:20.501938376Z,SPX   240920P04100000,B,50
2024-01-02T20:55:34.684523879Z,SPX   240719C05150000,S,50
2024-01-02T20:16:42.633303639Z,SPX   240719C05150000,B,50
2024-01-02T20:49:06.667572282Z,SPX   240920P04775000,S,50
2024-01-02T18:58:40.763894299Z,SPX   240920P04775000,B,50
2024-01-02T18:23:00.470664151Z,SPX   240920P04275000,S,15
2024-01-02T17:41:17.910142122Z,SPX   240920P04275000,B,15
2024-01-02T20:45:08.263842701Z,SPX   240920P04875000,S,50
2024-01-02T19:09:37.010236968Z,SPX   240920P04875000,B,50
2024-01-02T20:53:38.678510598Z,SPX   240119C04825000,S,50
2024-01-02T20:14:23.641265989Z,SPX   240119C04825000,B,50
2024-01-02T19:05:49.401651074Z,SPX   240816P04250000,S,50
2024-01-02T18:43:37.462584749Z,SPX   240816P04250000,B,50
2024-01-02T20:49:24.775841233Z,SPX   240816P04700000,S,50
2024-01-02T18:43:37.462584749Z,SPX   240816P04700000,B,50
2024-01-02T19:36:32.921690044Z,SPX   240119P04630000,S,50
2024-01-02T17:16:38.486079290Z,SPX   240119P04630000,B,50
2024-01-02T20:36:32.492502588Z,SPX   240816P04050000,S,50
2024-01-02T16:47:29.492408105Z,SPX   240816P04050000,B,50
2024-01-02T19:14:13.876935695Z,SPX   240119P04790000,S,45
2024-01-02T18:42:09.441662684Z,SPX   240119P04790000,B,45
2024-01-02T16:42:53.633784227Z,SPX   240119C04570000,S,21
2024-01-02T15:37:37.504261634Z,SPX   240119C04570000,B,21
2024-01-02T20:54:46.169977761Z,SPX   240119C04790000,S,50
2024-01-02T20:07:31.103694997Z,SPX   240119C04790000,B,50
2024-01-02T21:06:03.876404086Z,SPX   240119C04770000,S,50
2024-01-02T20:21:23.306573199Z,SPX   240119C04770000,B,50
2024-01-02T20:06:15.939025414Z,SPX   240119P04660000,S,50
2024-01-02T17:25:45.261577268Z,SPX   240119P04660000,B,50
2024-01-02T15:11:50.199709961Z,SPX   240216P04670000,S,50
2024-01-02T14:37:14.259749334Z,SPX   240216P04670000,B,50
2024-01-02T18:04:26.626168468Z,SPX   240216C04740000,S,50
2024-01-02T15:37:11.743771208Z,SPX   240216C04740000,B,50
2024-01-02T20:31:21.099278348Z,SPX   240216C04790000,S,45
2024-01-02T20:07:31.103691001Z,SPX   240216C04790000,B,45
2024-01-02T20:52:49.097783145Z,SPX   240216P04490000,S,50
2024-01-02T18:36:08.176088480Z,SPX   240216P04490000,B,50
2024-01-02T17:13:59.585762463Z,SPX   240216C04680000,S,15
2024-01-02T15:58:28.956928807Z,SPX   240216C04680000,B,15
2024-01-02T20:48:46.119486141Z,SPX   240216C04770000,S,50
2024-01-02T20:17:13.982646882Z,SPX   240216C04770000,B,50
2024-01-02T19:47:29.780556889Z,SPX   241018P04325000,S,40
2024-01-02T17:14:43.754583641Z,SPX   241018P04325000,B,40
2024-01-02T17:57:44.074110102Z,SPX   240315C04680000,S,50
2024-01-02T14:40:59.268961696Z,SPX   240315C04680000,B,50
2024-01-02T20:05:13.256653263Z,SPX   241220P04650000,S,40
2024-01-02T17:58:41.112889951Z,SPX   241220P04650000,B,40
2024-01-02T21:01:33.337674091Z,SPX   240315P04780000,S,50
2024-01-02T17:39:23.592726517Z,SPX   240315P04780000,B,50
2024-01-02T20:33:48.365839468Z,SPX   241220P04450000,S,50
2024-01-02T18:52:09.190165512Z,SPX   241220P04450000,B,50
2024-01-02T20:44:11.918965380Z,SPX   240315P04570000,S,50
2024-01-02T18:02:46.887560306Z,SPX   240315P04570000,B,50
2024-01-02T16:18:43.415274845Z,SPX   241220C04975000,S,50
2024-01-02T15:54:55.048741735Z,SPX   241220C04975000,B,50
2024-01-02T18:58:24.391836843Z,SPX   241220P04750000,S,50
2024-01-02T17:48:03.479926590Z,SPX   241220P04750000,B,50
2024-01-02T20:22:55.195401292Z,SPX   241220P04550000,S,50
2024-01-02T17:36:59.277274514Z,SPX   241220P04550000,B,50
2024-01-02T18:03:32.411427330Z,SPX   241220P04350000,S,50
2024-01-02T17:43:15.927559571Z,SPX   241220P04350000,B,50
2024-01-02T14:47:02.994468343Z,SPX   240315P04820000,S,15
2024-01-02T14:37:58.290059223Z,SPX   240315P04820000,B,15
2024-01-02T20:00:21.900860445Z,SPX   240216P04415000,S,50
2024-01-02T18:28:11.448980958Z,SPX   240216P04415000,B,50
2024-01-02T20:59:58.845126989Z,SPX   240119C04715000,S,45
2024-01-02T19:02:03.180132258Z,SPX   240119C04715000,B,45
2024-01-02T20:14:44.742136849Z,SPX   240315P04515000,S,50
2024-01-02T14:32:24.930175956Z,SPX   240315P04515000,B,50
2024-01-02T18:04:30.763248187Z,SPX   241220C05225000,S,50
2024-01-02T15:39:06.492377961Z,SPX   241220C05225000,B,50
2024-01-02T20:58:27.342485729Z,SPX   240119C04865000,S,50
2024-01-02T19:49:46.493215734Z,SPX   240119C04865000,B,50
2024-01-02T20:35:54.034899007Z,SPX   240315P04695000,S,50
2024-01-02T17:57:44.074115361Z,SPX   240315P04695000,B,50
2024-01-02T20:46:00.531281281Z,SPX   240315C04835000,S,50
2024-01-02T20:15:17.734144495Z,SPX   240315C04835000,B,50
2024-01-02T20:56:58.963034238Z,SPX   240216C04815000,S,50
2024-01-02T19:10:21.248792895Z,SPX   240216C04815000,B,50
2024-01-02T19:05:31.027296171Z,SPX   240216P04715000,S,50
2024-01-02T18:36:08.120124598Z,SPX   240216P04715000,B,50
2024-01-02T16:20:21.175881158Z,SPX   240621C04930000,S,50
2024-01-02T15:42:11.418893334Z,SPX   240621C04930000,B,50
2024-01-02T20:05:50.527949880Z,SPX   241220P04400000,S,50
2024-01-02T18:58:24.424745736Z,SPX   241220P04400000,B,50
2024-01-02T19:57:25.689804222Z,SPX   241220P04100000,S,50
2024-01-02T14:32:32.392834335Z,SPX   241220P04100000,B,50
2024-01-02T20:22:55.195401292Z,SPX   241220P04900000,S,50
2024-01-02T17:24:55.440897913Z,SPX   241220P04900000,B,50
2024-01-02T20:53:28.015382334Z,SPX   241220P04600000,S,5
2024-01-02T18:42:12.770111683Z,SPX   241220P04600000,B,5
2024-01-02T19:21:01.440661992Z,SPX   240621P04500000,S,50
2024-01-02T18:49:34.268285863Z,SPX   240621P04500000,B,50
2024-01-02T18:59:12.768076526Z,SPX   240621C04000000,S,28
2024-01-02T15:38:28.567784989Z,SPX   240621C04000000,B,28
2024-01-02T20:36:12.671287565Z,SPX   240621P04250000,S,50
2024-01-02T19:52:07.808598238Z,SPX   240621P04250000,B,50
2024-01-02T20:25:35.740580998Z,SPX   240119P04550000,S,50
2024-01-02T17:39:13.830435953Z,SPX   240119P04550000,B,50
2024-01-02T20:53:50.161475080Z,SPX   240119P04800000,S,45
2024-01-02T17:49:54.215762359Z,SPX   240119P04800000,B,45
2024-01-02T20:09:14.035152332Z,SPX   240119C04750000,S,50
2024-01-02T20:07:29.727102780Z,SPX   240119C04750000,B,50
2024-01-02T20:29:38.106184563Z,SPX   240315P04150000,S,50
2024-01-02T19:29:46.326746124Z,SPX   240315P04150000,B,50
2024-01-02T19:21:07.481129836Z,SPX   240315P04900000,S,50
2024-01-02T17:12:08.455864314Z,SPX   240315P04900000,B,50
2024-01-02T16:33:13.577660914Z,SPX   240216C04650000,S,50
2024-01-02T15:40:42.376798818Z,SPX   240216C04650000,B,50
2024-01-02T20:57:17.476987112Z,SPX   240216P04650000,S,50
2024-01-02T18:27:20.940412905Z,SPX   240216P04650000,B,50
2024-01-02T19:44:42.183821745Z,SPX   240216P04450000,S,50
2024-01-02T18:44:12.129007503Z,SPX   240216P04450000,B,50
2024-01-02T19:26:07.465462613Z,SPX   240216P04800000,S,50
2024-01-02T17:52:39.050867725Z,SPX   240216P04800000,B,50
2024-01-02T20:53:12.969251756Z,SPX   240315C04950000,S,50
2024-01-02T20:05:44.884651698Z,SPX   240315C04950000,B,50
2024-01-02T19:55:23.494307856Z,SPX   240216P04400000,S,50
2024-01-02T18:30:14.528753354Z,SPX   240216P04400000,B,50
2024-01-02T20:50:18.752310377Z,SPX   240216P04525000,S,50
2024-01-02T18:30:14.528753354Z,SPX   240216P04525000,B,50
2024-01-02T20:25:24.838909251Z,SPX   240216C04575000,S,50
2024-01-02T20:05:29.958730245Z,SPX   240216C04575000,B,50
2024-01-02T20:50:06.297861501Z,SPX   240216C04850000,S,50
2024-01-02T20:05:42.154015011Z,SPX   240216C04850000,B,50
2024-01-02T20:45:02.785849866Z,SPX   240216P04775000,S,50
2024-01-02T15:07:32.555681541Z,SPX   240216P04775000,B,50
2024-01-02T20:31:58.462531987Z,SPX   240419P04325000,S,50
2024-01-02T18:27:21.879823633Z,SPX   240419P04325000,B,50
2024-01-02T19:45:55.823985299Z,SPX   240419P04600000,S,50
2024-01-02T16:58:47.866556168Z,SPX   240419P04600000,B,50
2024-01-02T20:11:52.806469025Z,SPX   240419P04100000,S,50
2024-01-02T19:13:08.148333357Z,SPX   240419P04100000,B,50
2024-01-02T20:47:19.957419957Z,SPX   240419P04200000,S,50
2024-01-02T16:59:43.837038854Z,SPX   240419P04200000,B,50
2024-01-02T20:44:18.316414768Z,SPX   240419P04650000,S,50
2024-01-02T15:06:11.974053204Z,SPX   240419P04650000,B,50
2024-01-02T17:37:54.995885531Z,SPX   240517C04800000,S,50
2024-01-02T14:57:09.806323931Z,SPX   240517C04800000,B,50
2024-01-02T20:48:55.285733112Z,SPX   240517P04000000,S,50
2024-01-02T18:45:52.352016375Z,SPX   240517P04000000,B,50
2024-01-02T20:51:38.674017198Z,SPX   240517C04675000,S,22
2024-01-02T20:50:16.071538116Z,SPX   240517C04675000,B,22
2024-01-02T20:56:07.640589559Z,SPX   240920P04825000,S,50
2024-01-02T18:27:36.636064903Z,SPX   240920P04825000,B,50
2024-01-02T19:42:19.944710006Z,SPX   250620P05400000,S,50
2024-01-02T18:28:42.292385107Z,SPX   250620P05400000,B,50
2024-01-02T19:53:53.361226309Z,SPX   250620P04700000,S,50
2024-01-02T18:24:36.305967833Z,SPX   250620P04700000,B,50
2024-01-02T21:13:19.533767712Z,SPX   240119P04725000,S,50
2024-01-02T17:42:36.588769580Z,SPX   240119P04725000,B,50
2024-01-02T18:36:22.973048523Z,SPX   240119P04675000,S,2
2024-01-02T17:41:58.787667509Z,SPX   240119P04675000,B,2
2024-01-02T21:10:37.300671080Z,SPX   240920C04800000,S,50
2024-01-02T15:41:09.105758266Z,SPX   240920C04800000,B,50
2024-01-02T21:04:27.255152414Z,SPX   240119P04690000,S,33
2024-01-02T17:42:10.881611723Z,SPX   240119P04690000,B,33
2024-01-02T19:12:17.604085187Z,SPX   240119P04610000,S,50
2024-01-02T18:47:22.366808097Z,SPX   240119P04610000,B,50
2024-01-02T19:09:58.385041060Z,SPX   240216P04730000,S,50
2024-01-02T16:59:24.143919551Z,SPX   240216P04730000,B,50
2024-01-02T15:24:28.603981165Z,SPX   240216P04830000,S,50
2024-01-02T15:02:23.019191916Z,SPX   240216P04830000,B,50
2024-01-02T19:58:31.559445245Z,SPX   240216P04410000,S,50
2024-01-02T17:14:50.253264648Z,SPX   240216P04410000,B,50
2024-01-02T19:13:22.155246006Z,SPX   240216P04680000,S,50
2024-01-02T18:45:44.991771759Z,SPX   240216P04680000,B,50
2024-01-02T19:46:40.293970773Z,SPX   240216P04590000,S,50
2024-01-02T17:20:20.411745170Z,SPX   240216P04590000,B,50
2024-01-02T20:50:20.194575073Z,SPX   240216P04610000,S,50
2024-01-02T18:49:53.256827656Z,SPX   240216P04610000,B,50
2024-01-02T19:59:27.080780350Z,SPX   241018P03950000,S,50
2024-01-02T17:06:58.716364290Z,SPX   241018P03950000,B,50
2024-01-02T20:36:28.164060182Z,SPX   240315C04770000,S,50
2024-01-02T20:06:12.711832988Z,SPX   240315C04770000,B,50
2024-01-02T19:46:10.080941814Z,SPX   240315P04580000,S,50
2024-01-02T17:37:19.969931268Z,SPX   240315P04580000,B,50
2024-01-02T17:29:24.495075559Z,SPX   240119C04485000,S,50
2024-01-02T15:37:48.228364720Z,SPX   240119C04485000,B,50
2024-01-02T20:50:51.849775591Z,SPX   240315C04975000,S,50
2024-01-02T20:41:48.950494559Z,SPX   240315C04975000,B,50
2024-01-02T20:45:02.786726043Z,SPX   241220P04975000,S,50
2024-01-02T17:09:05.207958268Z,SPX   241220P04975000,B,50
2024-01-02T20:45:02.785859011Z,SPX   241115P03950000,S,30
2024-01-02T16:56:42.402202614Z,SPX   241115P03950000,B,30
2024-01-02T20:38:30.292632273Z,SPX   240315P04645000,S,50
2024-01-02T19:40:55.210933014Z,SPX   240315P04645000,B,50
2024-01-02T20:57:19.624968678Z,SPX   240119P04755000,S,50
2024-01-02T17:03:05.531759409Z,SPX   240119P04755000,B,50
2024-01-02T21:12:21.263061210Z,SPX   240119C04765000,S,50
2024-01-02T19:05:39.387208659Z,SPX   240119C04765000,B,50
2024-01-02T17:13:59.182781542Z,SPX   240517C04880000,S,38
2024-01-02T14:40:17.881444268Z,SPX   240517C04880000,B,38
2024-01-02T21:01:53.163906398Z,SPX   240119C04815000,S,50
2024-01-02T19:13:31.227423552Z,SPX   240119C04815000,B,50
2024-01-02T20:59:41.912049526Z,SPX   240315C05060000,S,8
2024-01-02T20:14:58.860060685Z,SPX   240315C05060000,B,8
2024-01-02T19:44:03.534373264Z,SPX   240315P04805000,S,45
2024-01-02T17:44:22.924101266Z,SPX   240315P04805000,B,45
2024-01-02T20:59:51.312516266Z,SPX   240315C04815000,S,1
2024-01-02T18:56:57.344917993Z,SPX   240315C04815000,B,1
2024-01-02T18:56:50.351987223Z,SPX   240216P04735000,S,50
2024-01-02T17:20:20.411742288Z,SPX   240216P04735000,B,50
2024-01-02T18:06:39.800219335Z,SPX   240621C04570000,S,30
2024-01-02T15:37:37.504256601Z,SPX   240621C04570000,B,30
2024-01-02T21:01:19.575946480Z,SPX   241220C05600000,S,50
2024-01-02T19:59:58.185504686Z,SPX   241220C05600000,B,50
2024-01-02T20:51:55.295394840Z,SPX   241220C05000000,S,50
2024-01-02T20:36:28.164066118Z,SPX   241220C05000000,B,50
2024-01-02T20:57:32.050293307Z,SPX   241220C04700000,S,30
2024-01-02T14:55:02.810662830Z,SPX   241220C04700000,B,30
2024-01-02T20:02:24.938896127Z,SPX   240621P04350000,S,50
2024-01-02T18:17:15.453463757Z,SPX   240621P04350000,B,50
2024-01-02T19:07:31.244803644Z,SPX   240621P04200000,S,50
2024-01-02T17:10:56.254070426Z,SPX   240621P04200000,B,50
2024-01-02T18:56:21.014618329Z,SPX   240621P05000000,S,50
2024-01-02T17:12:48.727512714Z,SPX   240621P05000000,B,50
2024-01-02T14:52:10.132040116Z,SPX   240119P04900000,S,27
2024-01-02T14:33:46.437859923Z,SPX   240119P04900000,B,27
2024-01-02T18:36:48.829964185Z,SPX   240119P04750000,S,50
2024-01-02T17:38:40.355360177Z,SPX   240119P04750000,B,50
2024-01-02T19:25:25.309469277Z,SPX   240315P04575000,S,50
2024-01-02T17:38:54.281601171Z,SPX   240315P04575000,B,50
2024-01-02T14:47:02.831016622Z,SPX   240119P04850000,S,50
2024-01-02T14:33:46.437865012Z,SPX   240119P04850000,B,50
2024-01-02T20:53:14.340463061Z,SPX   240315P04800000,S,15
2024-01-02T18:36:25.953748933Z,SPX   240315P04800000,B,15
2024-01-02T19:55:25.911259832Z,SPX   240315P04200000,S,50
2024-01-02T18:49:30.885767719Z,SPX   240315P04200000,B,50
2024-01-02T18:09:06.848584993Z,SPX   240315P04400000,S,50
2024-01-02T17:45:14.582068685Z,SPX   240315P04400000,B,50
2024-01-02T21:00:22.165032934Z,SPX   240216P04750000,S,50
2024-01-02T17:01:42.726039466Z,SPX   240216P04750000,B,50
2024-01-02T16:38:54.150373793Z,SPX   240216C04200000,S,30
2024-01-02T15:37:14.636555180Z,SPX   240216C04200000,B,30
2024-01-02T18:06:36.221667346Z,SPX   240216P04600000,S,50
2024-01-02T17:12:17.924730549Z,SPX   240216P04600000,B,50
2024-01-02T20:51:49.505866802Z,SPX   240216C04800000,S,50
2024-01-02T20:12:59.405074411Z,SPX   240216C04800000,B,50
2024-01-02T19:10:28.830031630Z,SPX   240216P05000000,S,15
2024-01-02T17:58:09.615357100Z,SPX   240216P05000000,B,15
2024-01-02T14:51:52.296312046Z,SPX   240216P04850000,S,15
2024-01-02T14:30:02.410507796Z,SPX   240216P04850000,B,15
2024-01-02T15:01:22.930573952Z,SPX   240419P04700000,S,26
2024-01-02T14:32:25.654070024Z,SPX   240419P04700000,B,26
2024-01-02T20:20:19.527961515Z,SPX   240419P04250000,S,50
2024-01-02T17:10:13.735340659Z,SPX   240419P04250000,B,50
2024-01-02T20:44:18.316411016Z,SPX   240419P04000000,S,50
2024-01-02T18:50:02.867601591Z,SPX   240419P04000000,B,50
2024-01-02T20:11:52.806469025Z,SPX   240419P04125000,S,50
2024-01-02T19:19:15.377090093Z,SPX   240419P04125000,B,50
2024-01-02T15:01:19.044628319Z,SPX   240419C05100000,S,50
2024-01-02T14:50:08.327874474Z,SPX   240419C05100000,B,50
2024-01-02T20:26:29.627130663Z,SPX   240419P04625000,S,50
2024-01-02T18:43:50.222216949Z,SPX   240419P04625000,B,50
2024-01-02T19:54:31.736115264Z,SPX   240517P04350000,S,43
2024-01-02T19:28:39.768802452Z,SPX   240517P04350000,B,43
2024-01-02T18:24:18.617256032Z,SPX   240517P04625000,S,30
2024-01-02T17:46:15.564943017Z,SPX   240517P04625000,B,30
2024-01-02T20:10:23.614096018Z,SPX   240621P04650000,S,50
2024-01-02T18:46:46.627580352Z,SPX   240621P04650000,B,50
2024-01-02T20:58:52.637796365Z,SPX   240621C04975000,S,50
2024-01-02T20:36:16.780146476Z,SPX   240621C04975000,B,50
2024-01-02T19:06:11.333521971Z,SPX   240920P04000000,S,50
2024-01-02T17:40:02.754385196Z,SPX   240920P04000000,B,50
2024-01-02T20:19:03.640003526Z,SPX   240920P04175000,S,50
2024-01-02T16:46:54.561305846Z,SPX   240920P04175000,B,50
2024-01-02T19:49:54.500922291Z,SPX   240920P04375000,S,50
2024-01-02T18:27:37.369837281Z,SPX   240920P04375000,B,50
2024-01-02T20:18:20.689166472Z,SPX   240920P04200000,S,25
2024-01-02T16:46:54.561285271Z,SPX   240920P04200000,B,25
2024-01-02T19:07:11.974870059Z,SPX   240719P04525000,S,50
2024-01-02T17:44:35.478591131Z,SPX   240719P04525000,B,50
2024-01-02T19:05:19.402237473Z,SPX   240920P04150000,S,30
2024-01-02T17:36:38.784983919Z,SPX   240920P04150000,B,30
2024-01-02T20:34:10.483213022Z,SPX   240119C04725000,S,50
2024-01-02T20:13:36.411694462Z,SPX   240119C04725000,B,50
2024-01-02T20:25:42.388281969Z,SPX   240816P04150000,S,50
2024-01-02T19:13:40.597237025Z,SPX   240816P04150000,B,50
2024-01-02T15:03:43.786222301Z,SPX   240816C05100000,S,25
2024-01-02T14:49:33.626334403Z,SPX   240816C05100000,B,25
2024-01-02T19:45:32.755805392Z,SPX   240816P04475000,S,50
2024-01-02T18:43:37.462584749Z,SPX   240816P04475000,B,50
2024-01-02T20:56:49.980591070Z,SPX   240119P04780000,S,50
2024-01-02T17:38:40.355360177Z,SPX   240119P04780000,B,50
2024-01-02T20:14:07.246198451Z,SPX   240816P03850000,S,50
2024-01-02T18:52:05.261343591Z,SPX   240816P03850000,B,50
2024-01-02T18:00:37.426999955Z,SPX   240119P04730000,S,50
2024-01-02T16:46:17.152080161Z,SPX   240119P04730000,B,50
2024-01-02T20:56:51.410767078Z,SPX   240119C04860000,S,50
2024-01-02T20:39:15.070844783Z,SPX   240119C04860000,B,50
2024-01-02T20:50:09.369455782Z,SPX   240216C04925000,S,1
2024-01-02T20:10:07.910599956Z,SPX   240216C04925000,B,1
2024-01-02T18:34:57.870995394Z,SPX   240119P04680000,S,16
2024-01-02T17:44:51.754184722Z,SPX   240119P04680000,B,16
2024-01-02T20:25:35.740589962Z,SPX   240119P04580000,S,50
2024-01-02T17:21:38.838336421Z,SPX   240119P04580000,B,50
2024-01-02T19:52:55.823690829Z,SPX   240216P04430000,S,50
2024-01-02T18:28:53.786472459Z,SPX   240216P04430000,B,50
2024-01-02T20:44:57.241066047Z,SPX   240216P04560000,S,50
2024-01-02T19:46:40.293970773Z,SPX   240216P04560000,B,50
2024-01-02T17:17:06.749632164Z,SPX   240315C04925000,S,50
2024-01-02T15:33:01.222757530Z,SPX   240315C04925000,B,50
2024-01-02T19:24:40.689130217Z,SPX   241018P04175000,S,50
2024-01-02T17:46:15.543852059Z,SPX   241018P04175000,B,50
2024-01-02T17:25:23.099511252Z,SPX   250117C05200000,S,20
2024-01-02T15:37:05.497126809Z,SPX   250117C05200000,B,20
2024-01-02T20:31:53.454629491Z,SPX   240315P04640000,S,45
2024-01-02T19:41:10.338335225Z,SPX   240315P04640000,B,45
2024-01-02T16:42:45.801218356Z,SPX   241220C05025000,S,50
2024-01-02T15:54:55.055567426Z,SPX   241220C05025000,B,50
2024-01-02T19:49:57.501598647Z,SPX   241220P04375000,S,50
2024-01-02T18:50:03.290296279Z,SPX   241220P04375000,B,50
